DateTime;Meteo_VitesseVent;Meteo_Temperature;Meteo_Pression;Meteo_IntensitePluie;Meteo_Humidite;Meteo_Ensoleillement;Meteo_DirectionVent;Gen_Temp222;Gen_Temp134;Gen_Temp133
21/03/2010 19:36;1,5;8,4;1021;0;82,8;0;161;16,9;20;19,6
21/03/2010 19:37;1,3;8,4;1021;0;82,8;0;229;16,9;20;19,6
21/03/2010 19:38;1,2;8,4;1021;0;82,7;0;263;16,9;20;19,6
21/03/2010 19:39;2,1;8,4;1021,1;0;82,8;0;174;16,9;20;19,6
21/03/2010 19:40;0,8;8,4;1021,1;0;82,8;0;198;16,9;20;19,6
21/03/2010 19:41;2,1;8,4;1021,1;0;82,7;0;222;16,9;20;19,6
21/03/2010 19:42;2;8,4;1021,1;0;82,7;0;228;16,9;20;19,6
21/03/2010 19:43;2,1;8,4;1021,1;0;82,8;0;281;16,9;20;19,6
21/03/2010 19:44;1,1;8,4;1021,1;0;82,9;0;217;16,9;20;19,6
21/03/2010 19:45;1,4;8,4;1021,1;0;82,9;0;240;16,9;20;19,6
21/03/2010 19:46;2,8;8,4;1021,1;0;83;0;258;16,9;20;19,6
21/03/2010 19:47;3,3;8,4;1021,1;0;83;0;209;16,9;20;19,6
21/03/2010 19:48;0;8,4;1021,2;0;83,1;0;247;16,9;20;19,6
21/03/2010 19:49;1,9;8,4;1021,2;0;83,2;0;230;16,9;20;19,6
21/03/2010 19:50;2,1;8,4;1021,3;0;83,4;0;192;16,9;20;19,6
21/03/2010 19:51;1,5;8,4;1021,3;0;83,4;0;254;16,9;20;19,6
21/03/2010 19:52;1,1;8,4;1021,3;0;83,4;0;190;16,9;20;19,6
21/03/2010 19:53;0,6;8,4;1021,3;0;83,6;0;286;16,9;20;19,6
21/03/2010 19:54;1,6;8,4;1021,3;0;83,7;0;156;16,9;20;19,6
21/03/2010 19:55;2,1;8,4;1021,3;0;83,8;0;181;16,9;20;19,6
21/03/2010 19:56;0,6;8,4;1021,2;0;83,7;0;157;16,9;20;19,6
21/03/2010 19:57;1,5;8,4;1021,2;0;83,8;0;230;16,9;20;19,6
21/03/2010 19:58;0,8;8,4;1021,1;0;83,9;0;227;16,9;20;19,6
21/03/2010 19:59;1,1;8,4;1021,1;0;84;0;55;16,9;20;19,6
21/03/2010 20:00;0,9;8,4;1021,2;0;84;0;288;16,9;20;19,6
21/03/2010 20:01;2,8;8,4;1021,1;0;84,1;0;244;16,9;20;19,6
21/03/2010 20:02;1,9;8,4;1021,1;0;84,2;0;239;16,9;20;19,6
21/03/2010 20:03;2,1;8,4;1021,2;0;84,4;0;211;16,9;20;19,6
21/03/2010 20:04;2,5;8,4;1021,2;0;84,3;0;189;16,9;20;19,6
21/03/2010 20:05;3,3;8,4;1021,2;0;84,3;0;191;16,9;20;19,6
21/03/2010 20:06;0,7;8,4;1021,2;0;84,5;0;262;16,9;20;19,6
21/03/2010 20:07;2;8,4;1021,1;0;84,5;0;296;16,9;20;19,6
21/03/2010 20:08;2,1;8,4;1021,1;0;84,6;0;197;16,9;20;19,6
21/03/2010 20:09;1,2;8,4;1021,2;0;84,7;0;163;16,9;20;19,6
21/03/2010 20:10;0,7;8,4;1021,2;0;84,6;0;227;16,9;20;19,6
21/03/2010 20:11;1,3;8,4;1021,2;0;84,7;0;203;16,9;20;19,6
21/03/2010 20:12;1,9;8,4;1021,2;0;84,7;0;172;16,9;20;19,6
21/03/2010 20:13;2,8;8,4;1021,3;0;84,8;0;172;16,9;20;19,6
21/03/2010 20:14;1,6;8,4;1021,3;0;84,8;0;148;16,9;20;19,6
21/03/2010 20:15;3,1;8,4;1021,3;0;84,9;0;181;16,9;20;19,6
21/03/2010 20:16;2;8,4;1021,2;0;84,9;0;200;16,9;20;19,6
21/03/2010 20:17;1,1;8,4;1021,3;0;85;0;176;16,9;20;19,6
21/03/2010 20:18;2,1;8,4;1021,2;0;85;0;141;16,9;20;19,6
21/03/2010 20:19;0,9;8,4;1021,3;0;85;0;167;16,9;20;19,6
21/03/2010 20:20;1,5;8,4;1021,2;0;85;0;260;16,9;20;19,6
21/03/2010 20:21;1,1;8,4;1021,2;0;85;0;164;16,9;20;19,6
21/03/2010 20:22;2,3;8,4;1021,2;0;85;0;119;16,9;20;19,6
21/03/2010 20:23;1,6;8,4;1021,2;0;85;0;155;16,9;20;19,6
21/03/2010 20:24;2,2;8,4;1021,2;0;85,1;0;155;16,9;20;19,6
21/03/2010 20:25;0,8;8,4;1021,2;0;85,2;0;195;16,9;20;19,6
21/03/2010 20:26;1,6;8,4;1021,2;0;85,2;0;176;16,9;20;19,6
21/03/2010 20:27;2,4;8,4;1021,2;0;85,2;0;174;16,9;20;19,6
21/03/2010 20:28;2;8,4;1021,2;0;85,1;0;109;16,9;20;19,6
21/03/2010 20:29;3,9;8,4;1021,2;0;85,1;0;269;16,9;20;19,6
21/03/2010 20:30;1,5;8,4;1021,2;0;85,1;0;180;16,9;20;19,6
21/03/2010 20:31;1,8;8,4;1021,2;0;85;0;124;16,9;20;19,6
21/03/2010 20:32;3,7;8,4;1021,3;0;85,1;0;189;16,9;20;19,6
21/03/2010 20:33;1;8,4;1021,2;0;85,1;0;190;16,9;20;19,6
21/03/2010 20:34;0,8;8,4;1021,2;0;85,1;0;61;16,9;20;19,6
21/03/2010 20:35;2;8,4;1021,2;0;85;0;262;16,9;20;19,6
21/03/2010 20:36;2,2;8,4;1021,2;0;85,1;0;128;16,9;20;19,6
21/03/2010 20:37;0,9;8,4;1021,2;0;85,2;0;297;16,9;20;19,6
21/03/2010 20:38;0,7;8,4;1021,2;0;85,3;0;3;16,9;20;19,6
21/03/2010 20:39;1,9;8,4;1021,2;0;85,4;0;202;16,9;20;19,6
21/03/2010 20:40;2;8,4;1021,2;0;85,5;0;175;16,9;20;19,6
21/03/2010 20:41;1,5;8,4;1021,2;0;85,6;0;174;16,9;20;19,6
21/03/2010 20:42;2,3;8,4;1021,3;0;85,7;0;255;16,9;20;19,6
21/03/2010 20:43;2,2;8,4;1021,3;0;85,8;0;207;16,9;20;19,6
21/03/2010 20:44;0,8;8,4;1021,3;0;86;0;94;16,9;20;19,6
21/03/2010 20:45;3,6;8,4;1021,4;0;86,2;0;184;16,9;20;19,6
21/03/2010 20:46;1,4;8,4;1021,3;0;86,3;0;246;16,9;20;19,6
21/03/2010 20:47;0;8,4;1021,4;0;86,5;0;212;16,9;20;19,6
21/03/2010 20:48;0,6;8,4;1021,4;0;86,6;0;109;16,9;20;19,6
21/03/2010 20:49;0,7;8,4;1021,4;0;86,6;0;89;16,9;20;19,6
21/03/2010 20:50;1,4;8,4;1021,5;0;86,7;0;176;16,9;20;19,6
21/03/2010 20:51;0,5;8,4;1021,5;0;86,8;0;213;16,9;20;19,6
21/03/2010 20:52;0,6;8,4;1021,5;0;86,8;0;251;16,9;20;19,6
21/03/2010 20:53;1,5;8,4;1021,5;0;86,9;0;245;16,9;20;19,6
21/03/2010 20:54;2;8,4;1021,5;0;87;0;233;16,9;20;19,6
21/03/2010 20:55;0,6;8,4;1021,5;0;87;0;167;16,9;20;19,2
21/03/2010 20:56;2,6;8,4;1021,5;0;87,1;0;177;16,9;20;19,6
21/03/2010 20:57;0,5;8,4;1021,5;0;87,1;0;273;16,9;20;19,6
21/03/2010 20:58;1,3;8,4;1021,5;0;87,2;0;81;16,9;20;19,6
21/03/2010 20:59;0,8;8,4;1021,5;0;87,2;0;192;16,9;19,6;19,6
21/03/2010 21:00;1,4;8,4;1021,5;0;87;0;140;16,9;20;19,2
21/03/2010 21:01;0;8,4;1021,6;0;86,9;0;234;16,9;20;19,2
21/03/2010 21:02;1,2;8,4;1021,6;0;87;0;86;16,9;20;19,2
21/03/2010 21:03;1,9;8,4;1021,6;0;87;0;188;16,9;20;19,2
21/03/2010 21:04;2,2;8,4;1021,7;0;87;0;134;16,9;20;19,2
21/03/2010 21:05;2,9;8,4;1021,7;0;87,1;0;204;16,9;19,6;19,2
21/03/2010 21:06;1,8;8,4;1021,6;0;87,1;0;254;16,9;19,6;19,2
21/03/2010 21:07;1,2;8,4;1021,6;0;87,2;0;179;16,9;20;19,2
21/03/2010 21:08;1,9;8,4;1021,6;0;87,3;0;189;16,9;19,6;19,2
21/03/2010 21:09;0,9;8,4;1021,6;0;87,4;0;170;16,9;19,6;19,2
21/03/2010 21:10;1,5;8,4;1021,6;0;87,5;0;214;16,9;19,6;19,2
21/03/2010 21:11;0,8;8,4;1021,7;0;87,6;0;127;16,9;19,6;19,2
21/03/2010 21:12;0,7;8,4;1021,7;0;87,6;0;226;16,9;19,6;19,2
21/03/2010 21:13;0;8,4;1021,7;0;87,6;0;257;16,9;20;19,2
21/03/2010 21:14;1,2;8,4;1021,7;0;87,7;0;149;16,9;19,6;19,2
21/03/2010 21:15;0,5;8,4;1021,7;0;87,8;0;128;16,9;20;19,2
21/03/2010 21:16;1,5;8,4;1021,7;0;87,9;0;171;16,9;19,6;19,2
21/03/2010 21:17;3,2;8,4;1021,7;0;87,9;0;207;16,9;20;19,2
21/03/2010 21:18;1,4;8,4;1021,8;0;87,9;0;189;16,9;20;19,2
21/03/2010 21:19;3,6;8,4;1021,7;0;87,8;0;141;16,9;19,6;19,6
21/03/2010 21:20;0,9;8,4;1021,7;0;87,8;0;88;16,9;19,6;19,6
21/03/2010 21:21;2,5;8,4;1021,7;0;87,7;0;216;16,9;19,6;19,2
21/03/2010 21:22;1,2;8,4;1021,7;0;87,7;0;185;16,9;19,6;19,2
21/03/2010 21:23;1,6;8,4;1021,7;0;87,7;0;227;16,9;19,6;19,2
21/03/2010 21:24;1,7;8,4;1021,7;0;87,7;0;152;16,9;19,6;19,2
21/03/2010 21:25;0,6;8,4;1021,7;0;87,7;0;98;16,9;19,6;19,2
21/03/2010 21:26;0,8;8,4;1021,7;0;87,8;0;176;16,9;19,6;19,2
21/03/2010 21:27;1,5;8,4;1021,7;0;87,7;0;219;16,9;19,6;19,2
21/03/2010 21:28;0;8,4;1021,7;0;87,8;0;196;16,9;19,6;19,2
21/03/2010 21:29;0,7;8,4;1021,7;0;87,8;0;204;16,9;20;19,2
21/03/2010 21:30;0,5;8,4;1021,7;0;87,8;0;164;16,9;20;19,2
21/03/2010 21:31;1;8,4;1021,8;0;87,8;0;159;16,9;19,6;19,2
21/03/2010 21:32;1,3;8,4;1021,8;0;87,8;0;131;16,9;20;19,6
21/03/2010 21:33;0;8,4;1021,8;0;87,8;0;349;16,9;20;19,2
21/03/2010 21:34;0,9;8,4;1021,8;0;87,8;0;121;16,9;20;19,2
21/03/2010 21:35;0,7;8,4;1021,8;0;87,8;0;87;16,9;19,6;19,2
21/03/2010 21:36;1,2;8,4;1021,8;0;87,7;0;90;16,9;19,6;19,2
21/03/2010 21:37;2;8,4;1021,9;0;87,8;0;160;16,9;19,6;19,2
21/03/2010 21:38;1,2;8,4;1021,9;0;87,8;0;97;16,9;19,6;19,2
21/03/2010 21:39;0,6;8,4;1021,9;0;87,8;0;105;16,9;19,6;19,2
21/03/2010 21:40;0,5;8,4;1021,9;0;87,8;0;105;16,9;19,6;19,2
21/03/2010 21:41;0,9;8,4;1021,9;0;87,8;0;88;16,9;19,6;19,2
21/03/2010 21:42;0,9;8,4;1021,9;0;87,8;0;73;16,9;19,6;19,2
21/03/2010 21:43;0,8;8,4;1021,9;0;87,8;0;75;16,9;19,6;19,2
21/03/2010 21:44;1,1;8,4;1021,9;0;87,9;0;36;16,9;19,6;19,2
21/03/2010 21:45;0;8,4;1021,9;0;87,9;0;129;16,9;19,6;19,2
21/03/2010 21:46;0;8,4;1021,9;0;88;0;184;16,9;19,6;19,2
21/03/2010 21:47;0;8,4;1021,9;0;88;0;182;16,9;19,6;19,2
21/03/2010 21:48;0,6;8,4;1021,9;0;87,9;0;26;16,9;19,6;19,2
21/03/2010 21:49;0,7;8,4;1021,9;0;87,9;0;25;16,9;19,6;19,2
21/03/2010 21:50;0,7;8,4;1022;0;87,8;0;325;16,9;19,6;19,2
21/03/2010 21:51;0,8;8,4;1022;0;87,8;0;33;16,9;19,6;19,2
21/03/2010 21:52;0,5;8,4;1022;0;87,7;0;88;16,9;19,6;19,2
21/03/2010 21:53;0;8,4;1022;0;87,7;0;80;16,9;19,6;19,2
21/03/2010 21:54;0,6;8,4;1022;0;87,7;0;58;16,9;19,6;19,2
21/03/2010 21:55;0,6;8,4;1022;0;87,7;0;263;16,9;19,6;19,2
21/03/2010 21:56;0;8,4;1022;0;87,6;0;248;16,9;19,6;19,2
21/03/2010 21:57;1,2;8,4;1022;0;87,5;0;275;16,9;19,6;19,2
21/03/2010 21:58;0;8,4;1022;0;87,5;0;267;16,9;19,6;19,2
21/03/2010 21:59;0;8,4;1022;0;87,6;0;126;16,9;19,6;19,2
21/03/2010 22:00;0,5;8,4;1022;0;87,5;0;175;16,9;19,6;19,2
21/03/2010 22:01;0,6;8,4;1022;0;87,6;0;244;16,9;19,6;19,2
21/03/2010 22:02;0,6;8,4;1022;0;87,6;0;223;16,9;19,6;19,2
21/03/2010 22:03;0;8,4;1022;0;87,6;0;269;16,9;19,6;19,2
21/03/2010 22:04;1,2;8,4;1022;0;87,5;0;189;16,9;19,6;19,2
21/03/2010 22:05;0,8;8,4;1022;0;87,4;0;123;16,9;19,6;19,2
21/03/2010 22:06;0,7;8,4;1022;0;87,3;0;176;16,9;19,6;19,2
21/03/2010 22:07;0;8,4;1022;0;87,3;0;345;16,9;19,6;19,2
21/03/2010 22:08;1,3;8,4;1022;0;87,3;0;160;16,9;19,6;19,2
21/03/2010 22:09;1,1;8,4;1022;0;87,3;0;153;16,9;19,6;19,2
21/03/2010 22:10;1,1;8,4;1022;0;87,3;0;206;16,9;19,6;19,2
21/03/2010 22:11;0,9;8,4;1022;0;87,2;0;231;16,9;19,6;19,2
21/03/2010 22:12;1,3;8,4;1022;0;87,2;0;195;16,9;19,6;19,2
21/03/2010 22:13;1,7;8,4;1022;0;87,1;0;205;16,9;19,6;19,2
21/03/2010 22:14;1;8,4;1022;0;87,1;0;180;16,9;19,6;19,2
21/03/2010 22:15;0,5;8,4;1021,9;0;87,1;0;163;16,9;19,6;19,2
21/03/2010 22:16;0,7;8,4;1022;0;87,1;0;242;16,9;19,6;19,2
21/03/2010 22:17;0,9;8,4;1021,9;0;87,1;0;239;16,9;19,6;19,2
21/03/2010 22:18;0,9;8,4;1021,9;0;87,2;0;188;16,9;19,6;19,2
21/03/2010 22:19;0,8;8,4;1021,9;0;87,1;0;234;16,9;19,6;19,2
21/03/2010 22:20;0,5;8,4;1021,9;0;87,1;0;236;16,9;19,6;19,2
21/03/2010 22:21;1,3;8,4;1021,9;0;87;0;257;16,9;19,6;19,2
21/03/2010 22:22;1,3;8,4;1021,9;0;86,9;0;191;16,9;19,6;19,2
21/03/2010 22:23;1,1;8,4;1021,9;0;86,9;0;215;16,9;19,6;19,2
21/03/2010 22:24;2;8,4;1021,9;0;86,9;0;219;16,9;19,6;19,2
21/03/2010 22:25;2;8,4;1021,9;0;86,9;0;246;16,9;19,6;19,2
21/03/2010 22:26;1,2;8,4;1021,9;0;86,9;0;131;16,9;19,6;19,2
21/03/2010 22:27;1,2;8,4;1021,9;0;86,9;0;207;16,9;19,6;19,2
21/03/2010 22:28;1,2;8,4;1021,9;0;86,8;0;183;16,9;19,6;19,2
21/03/2010 22:29;1,6;8,4;1021,9;0;86,8;0;232;16,9;19,6;19,2
21/03/2010 22:30;1,4;8,4;1021,9;0;86,8;0;185;16,9;19,6;19,2
21/03/2010 22:31;1,5;8,4;1021,9;0;86,8;0;212;16,9;19,6;19,2
21/03/2010 22:32;2,1;8,4;1021,9;0;86,7;0;162;16,9;19,6;19,2
21/03/2010 22:33;1,5;8,4;1021,9;0;86,7;0;295;16,9;19,6;19,2
21/03/2010 22:34;1,6;8,4;1021,9;0;86,6;0;236;16,9;19,6;19,2
21/03/2010 22:35;1,1;8,4;1021,9;0;86,7;0;71;16,9;19,6;19,2
21/03/2010 22:36;0,5;8,4;1021,9;0;86,6;0;185;16,9;19,6;19,2
21/03/2010 22:37;2,8;8,4;1021,9;0;86,6;0;264;16,9;19,6;19,2
21/03/2010 22:38;0,8;8,4;1021,9;0;86,6;0;280;16,9;19,6;19,2
21/03/2010 22:39;0,8;8,4;1021,9;0;86,7;0;202;16,9;19,6;19,2
21/03/2010 22:40;1;8,4;1021,9;0;86,7;0;90;16,9;19,6;19,2
21/03/2010 22:41;0,5;8,4;1021,9;0;86,7;0;242;16,9;19,6;19,2
21/03/2010 22:42;0,7;8,4;1021,8;0;86,6;0;45;16,9;19,6;19,2
21/03/2010 22:43;1;8,4;1021,9;0;86,6;0;141;16,9;19,6;19,2
21/03/2010 22:44;0,7;8,4;1021,9;0;86,6;0;230;16,9;19,6;19,2
21/03/2010 22:45;1,1;8,4;1021,9;0;86,5;0;162;16,9;19,6;19,2
21/03/2010 22:46;1,5;8,4;1021,9;0;86,5;0;190;16,9;19,6;19,2
21/03/2010 22:47;3;8,4;1022;0;86,5;0;164;16,9;19,6;19,2
21/03/2010 22:48;0;8,4;1021,9;0;86,4;0;305;16,9;19,6;19,2
21/03/2010 22:49;0,8;8,4;1021,9;0;86,4;0;119;16,9;19,6;19,2
21/03/2010 22:50;1,7;8,4;1021,9;0;86,4;0;179;16,9;19,6;19,2
21/03/2010 22:51;0,5;8,4;1021,9;0;86,4;0;71;16,9;19,6;19,2
21/03/2010 22:52;2,3;8,4;1021,9;0;86,4;0;170;16,9;19,6;19,2
21/03/2010 22:53;0,8;8,4;1021,9;0;86,3;0;208;16,9;19,6;19,2
21/03/2010 22:54;1;8,4;1021,9;0;86,3;0;188;16,9;19,6;19,2
21/03/2010 22:55;1,2;8,4;1021,9;0;86,3;0;123;16,9;19,6;19,2
21/03/2010 22:56;1,1;8,4;1021,9;0;86,2;0;204;16,9;19,6;19,2
21/03/2010 22:57;2,1;8,4;1022;0;86,1;0;198;16,9;19,6;19,2
21/03/2010 22:58;0,9;8,4;1021,9;0;86;0;300;16,9;19,6;19,2
21/03/2010 22:59;2;8,4;1022;0;85,9;0;223;16,9;19,6;19,2
21/03/2010 23:00;1,1;8,4;1022;0;85,8;0;226;16,9;19,6;19,2
21/03/2010 23:01;1,2;8,4;1022;0;85,8;0;222;16,9;19,6;19,2
21/03/2010 23:02;0,8;8,4;1022;0;85,8;0;160;16,9;19,6;19,2
21/03/2010 23:03;0,7;8,4;1022;0;85,8;0;64;16,9;19,6;19,2
21/03/2010 23:04;1,1;8,4;1021,9;0;85,8;0;116;16,9;19,6;19,2
21/03/2010 23:05;1,5;8,4;1022;0;85,8;0;181;16,9;19,6;19,2
21/03/2010 23:06;0,5;8,4;1022;0;85,9;0;273;16,9;19,6;19,2
21/03/2010 23:07;0;8,4;1022;0;85,9;0;202;16,9;19,6;19,2
21/03/2010 23:08;1;8,4;1022;0;85,8;0;6;16,9;19,6;19,2
21/03/2010 23:09;0,7;8,4;1022;0;85,8;0;326;16,9;19,6;19,2
21/03/2010 23:10;0,9;8,4;1022;0;85,7;0;170;16,9;19,6;19,2
21/03/2010 23:11;0;8,4;1022;0;85,6;0;153;16,9;19,6;19,2
21/03/2010 23:12;1,1;8,4;1022;0;85,6;0;76;16,9;19,6;19,2
21/03/2010 23:13;0;8,4;1022;0;85,6;0;78;16,9;19,6;19,2
21/03/2010 23:14;0;8,4;1022;0;85,6;0;167;16,9;19,6;19,2
21/03/2010 23:15;0,6;8,4;1022;0;85,6;0;168;16,9;19,6;19,2
21/03/2010 23:16;1,2;8,4;1022,1;0;85,6;0;104;16,9;19,6;19,2
21/03/2010 23:17;1;8,4;1022,1;0;85,5;0;111;16,9;19,6;19,2
21/03/2010 23:18;0,7;8,4;1022,1;0;85,5;0;195;16,9;19,6;19,2
21/03/2010 23:19;1,1;8,4;1022,1;0;85,5;0;214;16,9;19,6;19,2
21/03/2010 23:20;0,7;8,4;1022,1;0;85,5;0;238;16,9;19,6;19,2
21/03/2010 23:21;0,5;8,4;1022,1;0;85,6;0;21;16,9;19,6;19,2
21/03/2010 23:22;0,6;8,4;1022,1;0;85,4;0;203;16,9;19,6;19,2
21/03/2010 23:23;0,8;8,4;1022,1;0;85,3;0;214;16,9;19,6;19,2
21/03/2010 23:24;1,5;8,4;1022,1;0;85,2;0;43;16,9;19,6;19,2
21/03/2010 23:25;0,9;8,4;1022,1;0;85,2;0;126;16,9;19,6;19,2
21/03/2010 23:26;0,8;8,4;1022,1;0;85,3;0;100;16,9;19,6;19,2
21/03/2010 23:27;0,5;8,4;1022;0;85,3;0;67;16,9;19,6;19,2
21/03/2010 23:28;1,4;8,4;1022;0;85,4;0;120;16,9;19,6;19,2
21/03/2010 23:29;0,9;8,4;1022;0;85,5;0;159;16,9;19,6;19,2
21/03/2010 23:30;1,6;8,4;1022;0;85,6;0;132;16,9;19,6;19,2
21/03/2010 23:31;1,1;8,4;1022,1;0;85,7;0;171;16,9;19,6;19,2
21/03/2010 23:32;0,8;8,4;1022,1;0;85,8;0;136;16,9;19,6;19,2
21/03/2010 23:33;0;8,4;1022,1;0;85,8;0;106;16,9;19,6;19,2
21/03/2010 23:34;0;8,4;1022,1;0;85,8;0;212;16,9;19,6;19,2
21/03/2010 23:35;0;8,4;1022,1;0;85,9;0;251;16,9;19,6;19,2
21/03/2010 23:36;0,8;8,4;1022,1;0;85,9;0;148;16,9;19,6;19,2
21/03/2010 23:37;0;8,4;1022,1;0;85,9;0;149;16,9;19,6;19,2
21/03/2010 23:38;0,5;8,4;1022,1;0;85,9;0;80;16,9;19,6;19,2
21/03/2010 23:39;0,8;8,4;1022,1;0;85,8;0;119;16,9;19,6;19,2
21/03/2010 23:40;0;8,4;1022,1;0;85,8;0;110;16,9;19,6;19,2
21/03/2010 23:41;0,6;8,4;1022,1;0;85,9;0;86;16,9;19,6;19,2
21/03/2010 23:42;0,7;8,4;1022,1;0;85,9;0;140;16,9;19,6;19,2
21/03/2010 23:43;0,7;8,4;1022,1;0;85,9;0;110;16,9;19,6;19,2
21/03/2010 23:44;0;8,4;1022,2;0;85,9;0;112;16,9;19,6;19,2
21/03/2010 23:45;0;8,4;1022,1;0;85,9;0;68;16,9;19,6;19,2
21/03/2010 23:46;0;8,4;1022,1;0;85,9;0;70;16,9;19,6;19,2
21/03/2010 23:47;0;8,4;1022,1;0;85,9;0;335;16,9;19,6;19,2
21/03/2010 23:48;0;8,4;1022,1;0;85,9;0;1;16,9;19,6;19,2
21/03/2010 23:49;0;8,4;1022,1;0;85,8;0;346;16,9;19,6;19,2
21/03/2010 23:50;0,5;8,4;1022,1;0;85,7;0;118;16,9;19,6;19,2
21/03/2010 23:51;0,9;8,4;1022,1;0;85,6;0;163;16,9;19,6;19,2
21/03/2010 23:52;0;8,4;1022,2;0;85,7;0;156;16,9;19,6;19,2
21/03/2010 23:53;0,6;8,4;1022,2;0;85,9;0;184;16,9;19,6;19,2
21/03/2010 23:54;0;8,4;1022,2;0;86;0;67;16,9;19,6;19,2
21/03/2010 23:55;0,9;8,4;1022,1;0;86,1;0;153;16,9;19,6;19,2
21/03/2010 23:56;1,3;8,4;1022,1;0;86,2;0;146;16,9;19,6;19,2
21/03/2010 23:57;1,3;8,4;1022,1;0;86,1;0;181;16,9;19,6;19,2
21/03/2010 23:58;1,2;8,4;1022,1;0;86,1;0;105;16,9;19,6;19,2
21/03/2010 23:59;0,8;8,4;1022,1;0;86,1;0;190;16,9;19,6;19,2
